key,diagnostic,item_id,condition,kind,cell,persona_k,rep,variant,ent_bin,provider,model_requested,temperature,max_output_tokens,system_sha256,user_sha256,persona_sent,sent_at,model_version,text,finish_reason,in_tokens,out_tokens,attempts,error,rate_headers,raw,rating
185|Asian-Woman#1|v1|rep2,A,185,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,00ea25f81d3f7619,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:28:13.366281,qwen/qwen3.8-27b,No,stop,896,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '897', 'x-ratelimit-reset-requests': '2h28m19.199s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7102', 'x-ratelimit-reset-tokens': '6.735s'}","{'id': 'chatcmpl-2f41e918-ffaa-4505-b209-76bef4d5cc96', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848138, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 896, 'total_tokens': 898, 'completion_time': 0.004186532, 'completion_tokens_details': None, 'prompt_time': 0.07191994, 'prompt_tokens_details': None, 'queue_time': 0.024251138, 'total_time': 0.076106472}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120v7rzea89gheqksmtsrmt', 'debug': None, 'seed': 2030235367, 'usage': None}}",No
185|Asian-Woman#1|v1|rep3,A,185,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,00ea25f81d3f7619,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:28:59.615813,qwen/qwen3.8-27b,No,stop,896,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '896', 'x-ratelimit-reset-requests': '2h29m45.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6507', 'x-ratelimit-reset-tokens': '11.197s'}","{'id': 'chatcmpl-b81dc02a-afb5-4e10-ac4a-f7f49fb89c6d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848140, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_b930cafd52', 'usage': {'completion_tokens': 2, 'prompt_tokens': 896, 'total_tokens': 898, 'completion_time': 0.004080422, 'completion_tokens_details': None, 'prompt_time': 0.061430744, 'prompt_tokens_details': None, 'queue_time': 0.020409045, 'total_time': 0.065511166}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120va05edbrp2semy6sqmr5', 'debug': None, 'seed': 1793154797, 'usage': None}}",No
185|Asian-Woman#1|v1|rep4,A,185,Asian-Woman#1,persona,Asian-Woman,0,4,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,00ea25f81d3f7619,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:01.868796,qwen/qwen3.8-27b,No,stop,896,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '895', 'x-ratelimit-reset-requests': '2h31m12s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5909', 'x-ratelimit-reset-tokens': '15.682s'}","{'id': 'chatcmpl-45277c0e-6faa-4581-aa6d-56c063270e60', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848143, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 896, 'total_tokens': 898, 'completion_time': 0.004194703, 'completion_tokens_details': None, 'prompt_time': 0.071977329, 'prompt_tokens_details': None, 'queue_time': 0.022155196, 'total_time': 0.076172032}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120vc6ne7bs7y9g2rs8xk8z', 'debug': None, 'seed': 1584381080, 'usage': None}}",No
185|Asian-Woman#1|v1|rep5,A,185,Asian-Woman#1,persona,Asian-Woman,0,5,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,00ea25f81d3f7619,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:04.119138,qwen/qwen3.8-27b,No,stop,896,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '894', 'x-ratelimit-reset-requests': '2h32m38.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5312', 'x-ratelimit-reset-tokens': '20.16s'}","{'id': 'chatcmpl-a8d3f58b-d8b0-4eb4-a65a-4922f0fccd5d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848145, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 896, 'total_tokens': 898, 'completion_time': 0.004039889, 'completion_tokens_details': None, 'prompt_time': 0.061253304, 'prompt_tokens_details': None, 'queue_time': 0.022851213, 'total_time': 0.065293193}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120ved0eskbmkfsk7jbm75m', 'debug': None, 'seed': 660313219, 'usage': None}}",No
220|Asian-Woman#1|v1|rep1,A,220,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,1abff7e58c447d92,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:06.331128,qwen/qwen3.8-27b,No,stop,979,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '893', 'x-ratelimit-reset-requests': '2h34m4.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4622', 'x-ratelimit-reset-tokens': '25.335s'}","{'id': 'chatcmpl-8b5fe851-5371-4c01-bb83-4f087fe5d0bc', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848147, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 979, 'total_tokens': 981, 'completion_time': 0.004116768, 'completion_tokens_details': None, 'prompt_time': 0.067365032, 'prompt_tokens_details': None, 'queue_time': 0.023119304, 'total_time': 0.0714818}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120vgheeh6tr66npc4mzjr3', 'debug': None, 'seed': 1775539447, 'usage': None}}",No
220|Asian-Woman#1|v1|rep2,A,220,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,1abff7e58c447d92,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:08.519706,qwen/qwen3.8-27b,No,stop,979,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '892', 'x-ratelimit-reset-requests': '2h35m31.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3934', 'x-ratelimit-reset-tokens': '30.494s'}","{'id': 'chatcmpl-22aef39e-2124-467b-bac7-fe7a1d5d91c2', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848149, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 979, 'total_tokens': 981, 'completion_time': 0.004193783, 'completion_tokens_details': None, 'prompt_time': 0.078690568, 'prompt_tokens_details': None, 'queue_time': 0.020431006, 'total_time': 0.082884351}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120vjp4ee8vkfk870wkdaxy', 'debug': None, 'seed': 941919012, 'usage': None}}",No
220|Asian-Woman#1|v1|rep3,A,220,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,1abff7e58c447d92,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:10.728623,qwen/qwen3.8-27b,No,stop,979,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '891', 'x-ratelimit-reset-requests': '2h36m57.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3251', 'x-ratelimit-reset-tokens': '35.617s'}","{'id': 'chatcmpl-697b8edd-a190-4ec0-82ef-ec76fd81b5e4', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848152, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 979, 'total_tokens': 981, 'completion_time': 0.004196879, 'completion_tokens_details': None, 'prompt_time': 0.07902278, 'prompt_tokens_details': None, 'queue_time': 0.021096115, 'total_time': 0.083219659}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120vmvzep9r5fgatkqe5np2', 'debug': None, 'seed': 1866279083, 'usage': None}}",No
220|Asian-Woman#1|v1|rep4,A,220,Asian-Woman#1,persona,Asian-Woman,0,4,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,1abff7e58c447d92,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:13.129780,qwen/qwen3.8-27b,No,stop,979,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '890', 'x-ratelimit-reset-requests': '2h38m24s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2588', 'x-ratelimit-reset-tokens': '40.59s'}","{'id': 'chatcmpl-f2fc0a0a-69b3-47b6-9bde-8d09c2bb0d1e', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848154, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 979, 'total_tokens': 981, 'completion_time': 0.00419791, 'completion_tokens_details': None, 'prompt_time': 0.079829825, 'prompt_tokens_details': None, 'queue_time': 0.022004493, 'total_time': 0.084027735}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120vq6qerer49k3hvhnr4dd', 'debug': None, 'seed': 1919282046, 'usage': None}}",No
220|Asian-Woman#1|v1|rep5,A,220,Asian-Woman#1,persona,Asian-Woman,0,5,v1_original,high,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,1abff7e58c447d92,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:15.388584,qwen/qwen3.8-27b,No,stop,979,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '889', 'x-ratelimit-reset-requests': '2h39m50.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7013', 'x-ratelimit-reset-tokens': '7.402s'}","{'id': 'chatcmpl-e27a30e3-43e2-4aef-9482-096d1c687b6c', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848198, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 979, 'total_tokens': 981, 'completion_time': 0.004189248, 'completion_tokens_details': None, 'prompt_time': 0.078636141, 'prompt_tokens_details': None, 'queue_time': 0.004268265, 'total_time': 0.082825389}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120x2c8e81aj01na04jkzy3', 'debug': None, 'seed': 616204074, 'usage': None}}",No
239|Asian-Woman#1|v1|rep1,A,239,Asian-Woman#1,persona,Asian-Woman,0,1,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,9e07e17ebf511838,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:29:59.630688,qwen/qwen3.8-27b,No,stop,870,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '888', 'x-ratelimit-reset-requests': '2h41m16.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6432', 'x-ratelimit-reset-tokens': '11.76s'}","{'id': 'chatcmpl-36663dee-b189-4e33-b0ca-a41a337a933b', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848200, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 870, 'total_tokens': 872, 'completion_time': 0.004512216, 'completion_tokens_details': None, 'prompt_time': 0.069905827, 'prompt_tokens_details': None, 'queue_time': 0.004561155, 'total_time': 0.074418043}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120x4jhe67tf8tv48np2w37', 'debug': None, 'seed': 1976078945, 'usage': None}}",No
239|Asian-Woman#1|v1|rep2,A,239,Asian-Woman#1,persona,Asian-Woman,0,2,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,9e07e17ebf511838,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:30:01.885406,qwen/qwen3.8-27b,No,stop,870,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '887', 'x-ratelimit-reset-requests': '2h42m43.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5853', 'x-ratelimit-reset-tokens': '16.102s'}","{'id': 'chatcmpl-951cb7e8-62a5-492b-9484-ae1e938b0a6b', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848203, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 870, 'total_tokens': 872, 'completion_time': 0.004222418, 'completion_tokens_details': None, 'prompt_time': 0.072396382, 'prompt_tokens_details': None, 'queue_time': 0.00407494, 'total_time': 0.0766188}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120x6s9e8frzeqcq4c08bk1', 'debug': None, 'seed': 251353150, 'usage': None}}",No
239|Asian-Woman#1|v1|rep3,A,239,Asian-Woman#1,persona,Asian-Woman,0,3,v1_original,low,groq,qwen/qwen3.8-27b,1.0,8,e9739226ef22c090,9e07e17ebf511838,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:30:04.038984,qwen/qwen3.8-27b,No,stop,870,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '886', 'x-ratelimit-reset-requests': '2h44m9.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5266', 'x-ratelimit-reset-tokens': '20.505s'}","{'id': 'chatcmpl-115f02ea-64b4-47d8-9dde-80b3205479ff', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848205, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 870, 'total_tokens': 872, 'completion_time': 0.004665203, 'completion_tokens_details': None, 'prompt_time': 0.072526051, 'prompt_tokens_details': None, 'queue_time': 0.004626482, 'total_time': 0.077191254}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m120x8wse1zs8t9ja50z5800', 'debug': None, 'seed': 1984239315, 'usage': None}}",No
